chroma_stft,rms,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,Especie
0.426120937,0.013495388,2937.546,2374.705927,5178.37702,0.113417304,-341.1881409,45.40906906,-33.59033585,13.82271576,-26.8361969,-18.39341545,-15.97865772,-8.225514412,-0.337340355,1.700978756,-1.51094687,4.017952919,-3.463884592,3.500065088,3.970474005,7.310788631,4.64210701,6.91467762,3.625808001,11.11764526,Pajaro01
0.499157459,0.007661722,2472.343582,1544.1032,4019.392362,0.211578842,-377.0281067,111.743515,-74.36121368,43.06631088,-36.77912903,7.531925201,0.997518361,10.93300819,-1.485788107,0.86026746,8.479494095,-3.25835681,13.87617016,-1.095218539,6.080457211,1.987754464,4.149773598,2.790369034,1.13486743,-0.236376166,Pajaro02
0.498325974,0.009757975,2800.182015,1664.296407,4478.889583,0.246692008,-355.2174988,99.22709656,-83.93225098,49.84114075,-46.22117996,19.92625618,-11.27322769,18.26728249,-4.013311386,4.073879242,6.555263996,-2.985313654,17.55184746,-6.032967091,7.619036198,-1.198747993,9.006542206,-2.862385273,4.17113781,-0.887887478,Pajaro02
0.398176849,0.005027752,2726.353364,1502.694708,4125.450054,0.241256289,-443.3859253,78.18026733,-79.13567352,39.74938965,-13.90001011,16.79929543,-1.705076933,2.036698103,7.175621033,6.965617657,-3.845213652,-2.296355247,14.36739922,-5.513905048,-0.030774839,-0.555786014,3.008322001,-3.707809687,-0.774548292,0.109052651,Pajaro02
0.427594721,0.006373378,2729.789,1527.576651,4121.333412,0.238865903,-438.7147827,66.80918884,-77.60292053,26.31689262,-18.47159576,5.316526413,-6.910543442,0.893141806,-2.5468297,3.976263285,-1.306573868,-4.650959015,10.16009617,-6.459251404,4.902713299,4.139846325,2.705092907,-0.882702231,3.097358465,0.838661849,Pajaro02
0.473111898,0.023669651,2475.561864,1402.712613,3841.743436,0.196487474,-372.1877136,95.41127014,-61.0499115,27.49889374,-26.81051636,3.950674534,9.764917374,1.964900494,6.423752308,4.162034512,0.33344388,2.889312267,11.8266964,-0.57341516,1.539476395,3.201800108,3.421938419,-2.713670969,2.253871441,0.348034829,Pajaro02
0.419449598,0.037411623,3039.963482,1536.765204,4503.881099,0.273545965,-249.1694794,69.21879578,-86.85224915,61.73734283,-36.43281174,16.1362133,-10.64208031,2.720745802,-4.493775368,5.885372639,-0.482664257,-5.18716383,11.94958591,-8.089112282,7.294086456,-2.43053174,5.68635273,-4.435955048,4.284967422,1.815293789,Pajaro02
0.397080421,0.011978187,3831.404363,1975.291401,5661.640765,0.315374132,-467.0233765,-31.08931732,-92.98992157,-15.95117188,-47.81026077,-15.79537868,-9.582858086,3.327761412,1.974927187,8.911943436,6.23836422,5.000888348,7.287298203,6.871378899,-3.138105631,5.071780205,-3.562939167,3.634282589,-8.433526039,2.025081873,Pajaro02
0.394459575,0.013117651,3534.508171,2014.819601,5383.50078,0.270260648,-408.0802002,7.668940544,-66.00863647,-0.514139295,-55.01427078,-26.87726784,-32.85844421,-5.167831421,-7.92575407,2.779417276,8.28745079,4.004058838,8.352944374,7.799364567,0.278791487,9.101226807,0.664320827,11.54960823,2.176793337,6.414643764,Pajaro02
0.320186108,0.018385207,4459.128694,2272.333497,7096.273756,0.358111213,-361.6003113,-5.413631439,4.697455883,17.11597252,-29.41598892,3.627117634,-10.6714325,0.112611942,-10.95765591,8.818126678,-1.187585235,12.10851955,-6.461338997,9.742833138,-8.514893532,1.510558486,-6.983329773,0.358231068,-5.401731491,-1.241766691,Pajaro02
0.367628783,0.033515669,3547.134327,1628.55933,4942.945111,0.301536347,-398.9499817,8.164166451,-77.97393036,26.29260063,-38.09425735,-20.08158875,-16.32074547,-11.9518528,-2.151264429,-4.413071632,1.715458989,10.18433762,1.630774856,15.11219311,11.27408314,11.64860916,17.54019928,10.92688465,8.460495949,9.464481354,Pajaro02
0.369858682,0.030548533,3321.755908,1475.492418,4415.256635,0.288648292,-415.4037476,22.18249321,-77.0591507,40.46037674,-3.051171541,-6.555078506,0.993371904,3.87008357,5.715428352,9.565958977,7.468486786,6.601996899,8.135787964,10.3413868,4.602086544,4.547599316,1.101830244,2.602236986,-2.593794584,-1.830343604,Pajaro02
0.402657002,0.021955337,3378.526297,1875.228189,5179.935344,0.297759348,-353.3775024,59.74550629,-24.192976,50.06179428,-35.63891983,15.90276241,-2.722482681,-0.365642428,-10.97073746,0.143415511,-3.550250292,-5.894345284,0.28428185,-1.009411097,-1.074582458,-3.060813904,-4.06785965,0.624286592,-0.953755558,3.935976267,Pajaro02
0.378646493,0.008413125,3560.828881,1929.310341,5250.759916,0.286040976,-501.7205811,41.92566681,-11.52806664,46.54045105,-29.84563065,-8.557524681,-2.251993418,4.323749542,-5.234507084,-6.601418018,-1.835301042,-3.871691227,-7.441530228,-2.058799744,-1.625625491,3.11516571,2.15644908,2.722125769,-0.503590047,6.479701519,Pajaro02
0.350220919,0.0103465,3700.844286,1846.823916,5365.334223,0.303774807,-494.5629883,14.87654972,-46.08511353,21.21965408,-48.71393204,-25.04317474,-15.89837742,-20.96563339,-16.79449463,-16.2893219,-14.22877884,-10.70309353,-5.79002285,-0.713070869,-10.15981197,-1.396401525,-3.508744001,-2.044590712,-1.561573863,6.025411606,Pajaro02
0.347532541,0.010096865,3381.365778,1815.942083,4809.520917,0.275429929,-487.2961121,57.35706329,-19.27383804,36.39703751,-31.83805656,-5.713790894,-7.564481258,-8.384731293,-9.519078255,-14.59175491,0.128835171,-3.001870394,-2.396787167,1.61738646,0.097383812,4.92027998,-2.876959324,4.596564293,3.914659739,3.658492327,Pajaro02
0.375633538,0.02748559,2930.145998,1892.300583,4322.490529,0.210686179,-434.370636,74.06945038,-10.68061829,13.3482914,-16.30549431,-1.094757676,-5.658624172,-0.125054136,-5.603617668,-3.137609243,-2.255210876,-3.661131382,0.99012202,0.045640692,-4.831193924,3.210447311,-2.791578054,2.613170147,0.372000962,-1.05142796,Pajaro02
0.500144303,0.012824147,2276.104647,2286.29492,4318.615553,0.108525043,-430.0948181,77.83982849,8.729716301,54.39204025,-2.952495337,23.99983025,7.581515789,9.662629128,8.293930054,8.713684082,3.481214046,8.679554939,3.293245792,5.369129181,1.312408566,6.283237457,-0.139500573,5.810035229,-0.025885336,6.102301598,Pajaro02
0.518818378,0.024744937,2445.498028,2290.966012,4531.155934,0.172376509,-243.8108063,103.2290268,-13.79715347,6.380523205,-16.26071739,9.266340256,6.963867188,2.36806035,-7.03092289,9.456178665,-6.877541065,0.753367305,0.194050938,3.514835119,-6.169592857,1.093818784,-4.94432497,1.38872695,-3.030511141,2.792023182,Pajaro02
0.321071774,0.034005318,4112.065355,1878.734057,5965.288929,0.306395729,-453.8446655,-168.9471893,-78.73677826,92.77296448,22.71317863,-27.21403885,-32.78775787,14.02427959,25.72879982,3.218910217,-29.86400032,-3.453787565,21.63814735,9.739624977,-19.369627,-7.859657764,8.994635582,14.99779415,-11.67014694,-6.283548832,Pajaro02
0.380485624,0.008558314,4074.211399,2039.640816,5993.863756,0.321566083,-515.5031738,-147.0761261,-124.4075546,36.57451248,45.18870926,29.28555489,-16.37532425,-26.23456764,-16.97887611,15.53201199,19.98816681,7.832586765,-16.26241493,-12.89173317,-1.707920671,13.81605244,7.189144611,1.113972306,-14.73709297,-1.317970037,Pajaro02
0.358344197,0.030888699,2950.071873,1579.770981,4091.100262,0.241898764,-419.2247925,38.71190262,-82.20300293,7.583126545,-15.97600651,-18.68715668,-2.715834141,-0.450074673,-5.902209759,-10.09328747,-11.49151421,-13.08414936,0.270742983,1.952255964,-8.270409584,-2.811419725,-0.256285965,-7.461071491,-2.308364391,4.79818964,Pajaro02
0.499796033,0.009536049,3398.376047,2428.490058,6025.155233,0.25662959,-303.3328552,52.79842758,-34.0016098,18.97211266,-30.25183868,-1.791812897,-13.54056549,-1.097138166,-21.13587189,4.013282299,-14.55369568,3.183965921,-12.51828289,4.225444794,-14.58615112,6.132629871,-10.14683056,6.391232491,-10.545084,6.043199062,Pajaro02
0.367754251,0.029690398,3478.415038,1698.87896,4799.904309,0.289990688,-395.0822449,30.14114571,-23.83188057,81.95736694,-9.034972191,11.7541666,7.643682957,7.260397434,9.49889946,2.856499434,7.359681129,3.606282473,3.330167294,7.76676178,-0.740430355,6.576694012,2.161320448,2.608384371,4.366111755,-0.018472334,Pajaro02
0.331993848,0.017637983,3590.242449,1444.972552,4720.071458,0.298160707,-586.4658203,-42.07596588,-29.36489296,67.06163025,-4.822962284,12.669487,5.264639854,1.42598176,4.378837585,5.511951447,5.501774788,-1.566883564,-0.352988034,6.507428646,0.965215921,3.391620398,-0.918342888,-0.696340621,4.000402927,-0.628108084,Pajaro02
0.435328633,0.04313802,3157.708969,2013.155455,4926.186879,0.239839442,-344.8467102,57.91368866,-16.70506477,25.08873749,-22.27919006,4.107207298,6.67711401,1.436664462,5.735541821,7.849016666,-1.594157219,5.926350594,3.12717104,4.950178146,4.498714447,-0.751683354,2.767841101,2.070175648,-2.646813631,4.310637474,Pajaro02
0.445448607,0.015655713,4057.418885,2327.853224,6312.511829,0.332260274,-332.2538147,-10.35085773,-54.78244781,-14.5576067,-53.84897614,15.06335831,10.497509,26.69239807,29.27613068,27.12259102,22.89582443,13.25437069,4.029444218,2.21356535,-10.13350105,1.767100453,-9.71360302,1.687534809,1.577297568,6.159724236,Pajaro02
0.512755573,0.004115652,2962.863215,2624.347794,5714.048781,0.197383538,-477.6876831,71.55443573,25.13089371,38.15836716,-13.76255512,9.050228119,2.445657492,-1.442084193,-0.401295751,1.510672331,1.167914391,7.696689606,1.76465416,7.943430424,-1.388274431,3.189666271,-0.179492861,1.401488304,-4.149251461,6.079008579,Pajaro02
0.378189445,0.020515203,4039.879568,1798.11576,5591.674521,0.350343687,-439.9140015,-8.033555031,-35.18319321,52.10081863,-15.56972313,13.46906757,-3.231105566,1.538439512,-9.664013863,4.504009247,5.176179886,-1.832461476,12.52829075,5.437838554,4.423483372,5.297704697,3.258758068,6.788110256,-3.486263037,4.994790077,Pajaro02
0.330664009,0.002457852,4658.145906,2483.591637,7192.289843,0.410157006,-507.398468,9.752756119,4.510066986,26.35407257,-13.00867462,14.32182693,-0.598608255,5.560744286,-5.556838989,-1.828100681,-3.517104149,-1.839455962,-6.867990971,6.319309711,-7.807835102,0.765940905,-1.569782972,-0.184194818,-1.369514108,1.548640728,Pajaro02
0.431656748,0.028931942,3097.998876,2015.337622,4891.670421,0.185890788,-374.7719116,54.51070404,-3.880038023,48.99277496,-25.75371361,10.74115086,1.221372247,1.152727962,-2.063272953,3.067299604,5.70892477,8.270233154,3.927749395,13.18604279,4.719982624,9.077940941,8.811071396,7.239480019,7.117914677,11.52489185,Pajaro02
0.415099323,0.027790856,3150.309862,1943.046648,4904.853674,0.222189133,-381.0435181,47.74535751,-17.34568405,53.20888138,-11.48923874,9.413236618,11.13997173,9.322712898,7.984350204,0.257602572,5.068621159,2.835842609,2.694829464,9.962580681,-4.913601398,8.470819473,0.796543956,1.617945671,0.506509781,0.437393248,Pajaro02
0.386501402,0.008240722,4135.583598,1659.42392,5616.432705,0.353997104,-552.3143921,-85.02184296,-97.86876678,32.79027939,-20.19705963,26.2432766,2.232905626,-9.124186516,-2.060675859,11.08694839,2.125943422,-3.047253609,-4.336049557,3.72179389,-3.754365921,-1.980895281,1.511228204,2.601247787,-3.702447653,3.352392435,Pajaro02
0.366798043,0.00897712,2947.884963,2044.042526,4816.045878,0.220170248,-496.8606873,64.48706818,1.462456465,58.35751343,-2.131453753,9.474655151,3.386334658,-4.863482952,-6.601657867,-5.412312508,-5.397461891,-6.156748772,-4.79583025,2.868942499,2.069854498,1.298974991,4.177762985,1.040270686,-7.103924751,-2.080616713,Pajaro02
0.53411001,0.084904008,1562.780426,1985.39313,3345.971434,0.079750463,-189.0149536,129.9943085,10.72239304,45.04456329,-11.33825016,16.38142014,3.804401398,6.359345436,2.692039251,8.65223217,-0.533324897,4.398573399,3.257875204,12.79679489,2.779784918,8.556732178,2.311794519,8.604840279,0.595105052,1.900839925,Pajaro02
0.342041701,0.02572483,3186.376485,1813.833844,4776.887781,0.243685223,-350.4171143,54.32533264,-19.8572979,59.75762939,-25.87685394,13.30600834,1.415907621,8.686031342,0.245450139,-2.992156744,6.1583395,-3.344260931,9.773863792,7.322386742,-1.793687224,5.342778206,3.337076902,5.729773521,0.515560031,3.695603848,Pajaro02
