chroma_stft,rms,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,Especie
-1.169570291,1.704954478,-0.142996547,-0.252754803,-0.407313821,-0.072702703,0.414166382,0.322331281,-0.118321154,0.652888142,1.112683545,0.065775289,1.613575918,-0.285376022,2.29766259,-0.706004647,0.610727975,0.707200552,-1.030256929,-0.658971775,-0.243456313,-1.188708447,-0.701832186,-2.365192357,-0.845946888,-0.593592007,Pajaro11
-0.451227338,-0.204264335,0.367259293,-0.658853976,-0.095260915,0.69610768,-0.164928585,-0.195745665,-0.759187387,-0.255224389,-1.439717719,-1.661711809,-0.12764649,-1.734380131,-1.08029939,-1.25684544,-1.127078331,-1.189538592,-0.918951611,-0.464414547,-0.581646367,-0.671555567,-1.078648981,-1.054694425,-0.766222509,-0.38699106,Pajaro11
-0.274998239,0.888427288,0.876313037,-0.049289429,0.77195401,0.828804008,0.362938974,-1.450520236,-1.683232781,-1.302989541,-0.711539509,0.324246535,2.370014025,0.619745514,0.185532808,-0.492296759,-1.033829828,-0.568225878,-0.8986483,-0.580792277,-0.395930422,0.330331095,-0.331134135,-0.161805632,-0.39136494,-0.734068547,Pajaro11
0.985533238,0.064766553,2.077342423,0.457254261,1.992672368,1.886050458,-0.227477338,-2.566737987,-0.532258633,0.591014274,1.371683605,-1.249380496,-0.540373333,-0.128046303,0.039482327,1.035233493,-0.351538904,-1.06253169,-0.18993314,0.08513672,-0.851516015,-0.32953965,-0.545029412,-0.309630416,-0.899935456,-0.01620164,Pajaro11
0.295416299,-0.378608948,-0.361405535,-0.652961803,-0.56114106,0.140543691,0.791360438,0.725845367,-0.59958828,0.226275923,-0.866255796,-0.258594383,0.523232655,-0.587574262,0.051097125,-0.163617663,0.587383741,0.268259088,0.360134043,0.068033746,0.400995457,0.526041005,-0.295087533,0.385839321,0.087555087,-0.254634737,Pajaro11
-0.557803256,-0.88732776,0.464603277,0.690226383,0.645743935,0.439658403,-1.268900313,0.250497169,0.568999442,-0.024948839,-0.348962852,-0.800042032,0.637196216,-0.468600833,-1.015675515,-0.488505974,-0.721307325,-0.558745718,-0.315137551,-0.172335172,-0.750418078,0.212078588,-1.128267478,-0.389917767,-0.163074391,-0.157565117,Pajaro11
-0.571240786,-0.656476345,-0.080593965,-0.70164538,-0.458378938,0.252132108,-0.708762966,0.492518168,-0.46692388,-0.145618618,-1.316377999,-1.052865695,0.730918554,-0.047829167,0.160845429,-0.036073892,0.67607346,0.224910044,0.078110696,1.002905932,0.5645418,0.555241137,-0.491273277,-0.332023951,-0.227674366,0.342466948,Pajaro11
0.742589768,-0.886344846,1.971717003,0.152202583,1.797394601,1.699205623,-2.960874813,-2.438150777,-0.209604597,0.900522347,0.688041437,-1.526940214,-0.770179394,1.037028096,0.975027444,-0.846978103,-1.319345621,0.587902909,0.507082443,-0.487913063,-1.893319459,-0.178025409,0.304950698,-0.129353132,-1.308769469,-0.649282061,Pajaro11
0.877040849,-0.557363592,0.16243687,0.240074141,0.253633463,0.313808365,0.349122253,0.236432666,0.043152375,0.369416316,-0.495111457,-0.313021581,-1.006737606,-1.22605727,-1.422786843,-1.221293378,-1.466917865,-1.093544088,-0.646517377,-0.435098865,-0.991985843,-0.648985351,-1.355740048,-0.979040185,-0.329228128,-0.313749105,Pajaro11
-0.318659234,0.273281228,1.069611652,0.011385383,0.958391559,1.098840463,-0.332119793,-0.963190028,-0.541108563,-0.441171954,-0.855815151,-0.659774035,0.584988186,-1.068841497,-0.857805359,-0.72522195,-0.079131457,-0.031683795,-0.370305886,0.007137224,-0.051040689,-0.088958964,-0.589026361,-0.476671191,0.257267674,-0.803485696,Pajaro11
1.049856484,0.747061946,-0.520356228,0.745816116,-0.027004762,-0.898879242,1.667765304,0.533843126,0.686195177,0.849063917,0.487048231,0.968029864,0.559797495,0.224613194,-1.060030357,-0.050041679,0.081667867,1.027312255,0.34891593,1.32779711,0.665555357,0.462113675,0.020609709,1.634348557,0.605274228,0.994998949,Pajaro11
-3.826497348,0.212743012,-2.534383431,-4.763264449,-3.329287976,-1.56784772,-1.936201529,-0.744244438,0.51401517,-0.587716322,0.29263335,-0.540197551,0.353563796,-0.446919201,0.251487427,-0.251914239,-0.033561988,-0.1575374,-0.211881995,-0.851842441,-0.140264562,-0.763771252,-0.27322009,-0.693953588,-0.065305259,-0.919763737,Pajaro11
-0.816214388,0.542963176,0.654157652,-1.163728766,-0.087907488,0.876513704,0.612920933,-1.255801131,-1.285962425,0.556485783,-0.74155973,-1.394821758,-0.541940517,-0.891272893,-0.861134272,-1.273641322,0.178454363,-0.41289626,-1.013872781,0.024983047,-0.099869179,1.650067188,0.609189308,1.92273729,2.59154024,2.399888978,Pajaro11
0.280284389,-0.79459832,-0.81104461,-0.857206254,-0.97860134,-0.421968448,-0.641187277,1.13857712,-0.354915395,-0.268003906,-0.639915318,-0.697337179,-0.220341573,-0.546052496,-0.167764402,0.057590588,0.331653481,0.873932353,0.484247865,-0.547805427,-1.345405371,-0.901476614,-0.20954587,0.255222661,0.538276047,-1.595249078,Pajaro11
1.209449816,-0.098597168,-0.235388921,1.09831151,0.430444033,-0.269302336,1.674225586,0.593521826,-0.207558355,-1.754170186,-0.825044723,-1.096288429,-1.14799323,-1.045609327,-1.647493147,-1.167168954,-1.307180557,-1.302297923,-1.753218308,-2.03628723,-1.911352182,-1.854901424,-2.005904459,-1.67172852,-2.111325309,-1.679808856,Pajaro11
-0.357187127,-0.739983791,0.462836744,0.312528843,0.40145778,0.607717236,0.2428028,-0.009128005,0.034358781,0.182762808,-0.194005009,-0.787228093,0.182758745,-0.363672023,-0.904923648,0.205586722,-0.746563775,-0.565169597,-0.198250753,-0.908974663,-0.583431434,-1.008935891,-0.388333629,-0.520811703,-0.538602824,-0.292550266,Pajaro11
-0.622011477,0.163437074,0.58396907,-0.091052177,0.322738327,0.267897174,0.675479492,-0.175859318,0.234872008,0.342144537,-0.820721834,0.902353805,-0.263211176,0.407328367,-0.056464057,0.235632699,1.085456231,1.408479003,2.369646113,2.276648238,1.265762684,0.920281445,0.562260879,0.524537798,0.670009729,1.220766747,Pajaro11
0.148089363,0.100751357,0.528640798,-1.313626533,-0.175200776,0.785263904,0.709471593,-1.436430355,-1.805696093,0.602205316,-0.371576588,-0.227202613,0.354303471,1.477121469,1.898966243,0.07305466,0.303612503,1.619802258,0.547726726,0.568247838,0.055224783,0.645735152,0.032224804,-0.119645876,-1.363307376,-0.228670709,Pajaro11
-0.070404769,-0.305283547,-0.207210213,-0.98118598,-0.695757705,0.142229796,0.782229777,-0.06862161,-1.912794633,-1.030011998,-0.911093664,-1.232212695,-0.385276232,-0.818127937,-0.186740743,-0.505762646,-0.61030893,-0.807776503,-0.702164042,-0.754684371,-0.538515224,-0.816612986,-0.835875678,-0.816422038,-1.130685031,-0.73304322,Pajaro11
-0.877174954,-0.536490446,0.361331894,-2.064745441,-0.550237917,0.718750648,-1.57009108,-1.203775498,-1.633326848,0.91464168,-0.791107928,-2.271822071,0.846842064,-0.527223198,-1.150957235,0.100955852,-0.094791321,-0.567497445,0.079388996,-0.573051615,-0.236854235,-0.773859161,-0.641077676,-0.495425356,-0.521354754,-0.398170618,Pajaro12
-0.066043083,-0.180210354,-0.411911973,0.134370763,-0.358280653,-0.501299608,0.302599165,-2.025036242,-3.821459098,-3.718368023,-0.640891063,1.24398939,3.777720599,3.155449513,0.342988429,-0.386502611,-3.374391801,-3.020407306,-0.883924141,0.298083135,1.719905455,2.341744587,-0.132156959,-1.258293094,-2.178293873,-3.086618641,Pajaro12
-1.136914241,1.036907831,0.749850773,-0.985289935,-0.013227154,0.89865435,0.91227982,-1.005293014,0.529309692,2.525860831,0.000136575,-0.080051102,-0.377649161,-1.493379265,-1.106045065,0.272424877,-0.430675584,-0.585955972,1.929092209,2.172767885,1.259743073,1.929005648,1.916416925,0.248813809,0.685105935,0.312520048,Pajaro12
0.312910778,0.510470957,-0.219460858,0.232635319,-0.077487553,-0.496149972,1.416976465,0.476288551,0.257760613,0.414092659,0.357004691,0.54990675,0.805439942,-0.077635469,0.573093841,-0.246588965,-2.079191207,-0.202543354,-0.595306425,-0.091727028,0.152985744,0.320264966,-0.952935852,0.129964071,0.020794786,0.004681375,Pajaro12
-0.570315906,0.640176246,-0.178666361,0.150594731,-0.238934602,-0.557246621,1.447817473,0.239352807,0.607740358,0.900288855,-0.55106442,0.320062225,1.120876742,-0.174310953,0.603798627,0.558609824,0.696387498,0.445936218,-0.265768965,0.506487868,-0.307869381,-0.201198719,-0.036009011,0.033267733,-0.170744122,0.050144288,Pajaro12
1.180513064,-0.230413361,-1.47924875,-0.052053663,-1.30987723,-1.367310332,0.694914951,1.257663527,0.540605318,0.431406225,0.218819144,-0.024885437,1.717403587,0.629581706,0.538666305,1.775096968,0.741052193,0.242313382,0.441062392,0.43792792,-0.165333326,0.918618111,0.691461731,0.388270138,0.961042056,0.773620898,Pajaro12
0.006458855,-0.828409645,0.392250344,0.989577879,0.661733147,0.346455535,0.062834416,0.204170348,0.587071816,0.309983886,-0.083115433,-0.4546604,1.134743185,0.113450095,0.013091744,0.917726748,0.319186837,0.24908825,0.335325524,0.089151063,-0.603183909,0.157978071,-0.424780992,-0.089488113,-0.329240881,0.495974773,Pajaro12
-1.486897865,0.019863147,0.435226226,-1.120291336,-0.30812,0.416088084,-0.519768078,-0.608567676,0.950068754,2.321607475,-0.784612426,-0.245983809,0.558262715,-1.671979959,-0.760054754,-0.571016808,-0.242310617,-0.277418322,1.460157087,1.338574011,1.742488468,1.857012649,1.444852801,0.503589984,0.344407038,0.319227648,Pajaro12
-0.901528767,0.383050473,0.228716971,-0.798617315,-0.41036794,0.112136364,0.492898724,-0.501957056,0.595643732,2.489707888,-0.097980004,-0.77191747,1.007698876,-0.613348092,-0.901435269,-0.220832791,1.032920973,0.267366031,1.058693619,1.565784478,1.603864842,1.825452456,0.821485175,1.11178881,0.784223326,-0.10810343,Pajaro12
-0.730349037,1.525918808,0.624236937,-1.848713852,-0.305703962,0.816695681,-0.461460687,-1.696995651,-1.873294629,0.235252788,-1.078284251,-0.040691458,1.311369116,-0.873965897,0.877255783,0.328704867,0.215481097,-1.423298511,-0.213103347,0.106883891,-0.199665252,-0.681263105,-0.755317148,-0.985181711,-0.381782164,-1.310695845,Pajaro12
0.179044992,-0.692641059,-0.235287051,-0.391438872,-0.430606899,0.034593179,0.438635878,0.48816963,-0.665489477,-0.08391352,-0.40847906,-0.817477712,0.693589817,-0.044706356,-1.079827711,0.593990911,-0.258960113,-0.779415075,-0.325297402,-0.352443805,-0.986311393,-0.377858278,-1.092869457,-0.464820626,-0.831724295,-0.570155224,Pajaro12
-0.222613882,-0.430217989,-0.274486283,-0.586278646,-0.517949746,0.052887399,0.844556349,0.697872609,-0.386150058,-0.004645963,-1.469276302,-0.776012844,0.434770474,-0.57146109,-0.556277068,-0.032126192,-0.422792393,-0.695245557,-0.045564125,-0.51916809,-1.135037091,-0.298557785,-1.497767579,-0.098991913,-1.340188498,-0.437831534,Pajaro12
-0.124989176,-0.17851742,-0.041399113,-1.217291183,-0.545250968,0.255462167,0.065174571,-0.410806811,-2.116973513,-1.493048876,-2.448667054,-2.891791225,-0.732075731,-2.294904981,-2.8590768,0.87427185,-1.028080269,-0.331038388,0.751377241,0.823407926,0.006715334,1.416022565,0.673071225,1.081907707,1.241154279,0.450783295,Pajaro12
-0.661795333,-0.482412261,0.45317234,0.468575472,0.728744111,0.002409685,0.398060571,-1.649965779,-1.935347738,-1.124933399,1.226267545,1.443703126,-1.03432561,-2.721784809,-1.370789271,1.592556426,0.833767429,-0.409665843,-1.792969161,-2.434409048,-0.089983967,1.294713541,-0.105177724,-1.420038494,-2.715283889,-1.318623276,Pajaro12
1.200556251,-0.116396963,-1.073355669,0.049961546,-0.983495364,-0.863263819,1.623478552,1.362293782,0.424144052,-0.86128999,-0.656904624,-0.185860226,-0.062272481,-0.433104124,-0.814573782,-0.58861852,-0.487473008,-0.628451598,-0.573646851,-0.365938918,-1.181858709,-0.52460302,-1.36545839,-0.620515931,-0.718153259,-1.059248798,Pajaro12
-0.736105311,-0.568170672,0.398186205,-0.44768055,0.101193897,0.263945375,-0.200980158,-1.77398569,-1.94186367,0.174767998,1.512523794,-0.078490063,-1.072358319,-2.361944094,0.067875485,2.469672608,-0.432872639,-1.866517572,-1.520569168,0.163434389,0.396862805,-0.09775642,-2.290126497,-1.817415774,0.136182941,1.57293409,Pajaro12
0.205505513,-0.702321098,0.216878384,0.327256898,0.311240467,-0.023890014,-0.536811641,-0.056607733,0.697975205,0.951710367,-0.030896447,0.180882345,2.887771333,0.60115779,0.522570786,1.802810837,0.799343521,0.739188739,0.44392773,-0.251743574,-0.567613598,0.200619096,-0.890530296,0.460242701,-0.700787191,-0.523264528,Pajaro12
1.532584724,0.725499067,0.723471648,1.685082126,1.460450314,0.362399748,2.573334348,0.006908712,0.585469539,-0.000620047,0.54609671,-0.079521381,0.634056737,0.582335639,-0.115267186,1.011278395,0.543035485,-0.007081036,0.458821972,0.427387197,-0.593992699,0.746369282,-0.084171349,0.034326803,0.058473319,0.428735215,Pajaro12
0.648305229,-0.801061469,-0.655498191,-0.399638446,-0.696197548,-0.559944389,-1.05014623,0.71623406,0.002216255,0.785560072,-0.00400861,0.485419966,1.77704688,0.118647632,0.975339941,1.558515364,-0.781511096,0.295069339,-0.163116168,-0.231549635,0.481773267,0.900816428,0.400674109,0.587499517,0.239089387,0.374140081,Pajaro12
0.764285062,-0.262505863,-0.48588254,-0.491369571,-0.5086511,-0.270819835,1.071872963,0.783083913,-0.549643791,-0.497812502,-1.586095239,-0.614008818,0.20563877,-1.419806811,-1.338943097,0.16439629,-1.336471076,-0.461512277,-0.512440373,-0.491527105,-0.895933649,-0.623517978,-1.295398773,-1.082196967,-1.485830806,-0.518687765,Pajaro12
-0.652194308,-0.703112218,0.280595512,-0.764223112,-0.209706745,0.578656538,-0.690463768,-0.603135345,-1.882203525,-1.422493242,-1.876756107,-2.730163939,-1.402042654,-1.659232806,-1.504516363,-0.326728687,-0.134737143,-0.062066584,-0.809682415,1.837886718,-0.69974457,1.195825271,1.579274758,0.414087567,1.698245912,0.330852517,Pajaro12
0.075114135,-0.792021148,1.016184637,-0.2609393,0.627035134,1.156730013,-0.615790173,-1.060854528,-0.827969615,-0.492752391,-1.216795205,-0.943216785,-0.092875116,-1.269196826,-2.298895575,-0.88337348,-1.732749862,-1.664734572,-1.482956987,-0.935327497,-1.577307888,-1.014922347,-1.127644278,-1.321480777,-1.312802119,-0.305078834,Pajaro12
1.828244463,0.141759254,0.515226542,1.505725121,1.209820512,-0.123598428,1.168442222,0.030490818,0.61454911,0.197624472,0.506441219,0.101008186,0.983662098,0.550012452,0.284982596,1.211935954,0.568267499,0.662075356,0.471000064,0.447232258,0.006333874,0.50673637,-0.027422955,0.387295479,-0.11370823,0.651558178,Pajaro12
0.30828226,1.652239178,0.516537782,0.229797277,0.450794501,0.502848637,1.640407813,-0.079704038,0.305473296,0.508859633,0.05485068,-0.525835458,1.356950828,0.11657994,-0.481907025,1.564134898,0.199323813,-0.289800363,0.396725826,0.345467311,-0.624491317,0.445167213,0.002827857,0.23713273,-0.187319663,0.459376758,Pajaro12
0.328091012,-0.433603676,-0.457888107,0.402351201,-0.279071797,-0.926401361,0.141912033,0.116701993,-0.081952971,0.201092641,0.237275141,0.330987804,0.609600837,1.421133973,1.199832172,1.465477659,1.621687276,1.685860689,1.708863145,0.943490313,1.608435512,1.528391912,0.237614581,2.064254256,0.112558525,1.59363537,Pajaro12
-0.447620882,2.905996841,-0.339915597,-0.335485545,-0.589501622,0.03839394,2.842628841,0.584195003,-0.146870419,0.604179182,0.329066044,-0.639262585,0.703217942,0.218601896,-0.44938286,0.660031772,-0.383677134,-0.440248662,0.478369933,-0.418797786,-0.935619616,-1.180918997,-1.210137241,-1.04309131,-0.928943619,-0.887257638,Pajaro12
0.17270754,-0.665371679,-0.146365252,-0.492009666,-0.4408224,-0.158767734,-0.399200058,0.152921908,0.040308311,1.026752906,-0.615619871,0.467748824,2.328969192,0.293121014,1.01889679,1.658695806,0.894157619,1.790394759,1.382496424,1.25710478,0.74022042,1.836567899,0.32888887,1.955961454,1.178213369,0.650599405,Pajaro12
0.688587073,-0.908121025,0.909228444,0.76024607,1.000734162,0.603948086,-1.098629367,-0.53110657,0.431441406,0.647145131,0.11159359,-0.231229555,1.969611456,0.49278193,0.481669473,1.66978268,0.39026623,0.273410193,0.79880257,1.038421037,0.12763098,0.489348948,0.477360125,1.468602611,0.238163568,-1.515915334,Pajaro12
0.408861416,-0.760139687,0.3412582,0.492302203,0.506177511,0.125783261,-0.674255153,-0.040110014,0.429063522,0.455699745,0.0388882,0.094252801,2.367270579,0.513021819,-0.038128798,1.849603678,1.004707747,0.866947887,0.626684723,0.329665156,-0.164676484,-0.192201325,-1.168915325,-0.227285443,-0.964314829,-1.933152595,Pajaro12
-0.211081842,-0.624038343,-0.106492028,-0.367319339,-0.318967388,-0.172614857,-0.468733428,0.252844551,0.264379713,0.855590173,-0.520035467,0.186210255,2.99658993,0.514066805,0.276415176,2.428214396,0.636243215,1.149063033,1.319988007,0.582414025,0.159152303,0.801194934,0.576205957,0.32588282,-0.951445908,0.615288636,Pajaro12
0.416723865,-0.241308137,0.686625413,1.094956509,1.086274274,0.648844101,1.155170975,0.032321656,0.1769713,-0.365271632,0.155612464,-0.572446655,0.11338665,-0.06170355,-0.616158225,-0.074268986,-0.722636782,-0.623285879,-0.477569609,-0.953116841,-1.539041807,-0.535010117,-1.433495931,-1.164122726,-0.854863888,-1.30520163,Pajaro12
0.019971607,-0.654631467,0.059163599,-0.32128958,-0.167642916,-0.089237055,-0.656174075,-0.00352778,0.275364584,0.826803048,-0.966841868,0.190967948,2.595698126,0.236375406,0.326378124,1.960614344,1.186130369,1.174637846,1.740928213,1.12904109,1.442492786,1.465426154,0.288051236,1.775336962,0.00027897,0.817852744,Pajaro12
-0.285889807,-0.6810031,-0.013115865,-0.144893249,-0.26406139,-0.104819453,-0.410416906,0.120900837,0.429430024,0.922083681,-0.724682544,0.247324741,2.652033968,-0.107698279,0.529125929,2.434896273,0.825658859,1.688570361,1.551229607,0.70284123,0.538902652,1.588049519,0.862807386,1.504646599,0.464741856,0.763436398,Pajaro12
1.058575997,-0.462644379,-1.08459991,0.415634849,-0.692926605,-1.467907468,-0.200371446,0.338180237,0.043163125,-0.035144365,0.145011474,0.669142618,2.566565963,1.849799198,1.713323915,3.036864453,1.921752627,2.318830824,3.25799672,2.371281085,1.505102946,1.944815861,0.878688468,1.023163136,0.639410752,0.473901521,Pajaro12
0.795621184,-0.852496337,-0.112347196,0.028145124,-0.136637103,-0.218431205,-0.879646343,0.230610823,0.032115137,0.366326955,-0.549674741,0.336670006,2.281710988,0.406831502,0.995783961,1.581470622,1.337518551,1.778935047,1.120928521,1.86994744,1.001128673,1.415641567,0.675466501,0.762805331,0.16509252,0.412200076,Pajaro12
0.374978788,-0.683709942,-0.51155996,0.273715266,-0.336108863,-0.750474053,-0.762971028,0.255222707,0.512997229,0.832984003,-0.160417127,-0.248261644,3.228358302,1.041126393,0.300602212,3.133714658,1.315374152,1.348735218,2.41432078,1.027689157,0.991192176,1.458032039,0.204101029,0.795915108,-0.480503842,-0.549178733,Pajaro12
0.001427882,-0.628590288,-0.02051954,-0.230166989,-0.232058188,-0.194523665,-0.515736383,-0.008699029,0.293611044,0.871920274,-0.604379842,0.095582216,2.598376633,0.833207852,1.066714932,1.63183451,1.351976938,1.903909197,1.344960379,1.406727289,1.200504118,2.103723676,0.603453518,1.670723229,1.12180925,0.64926906,Pajaro12
0.657165302,-0.675517263,0.977236634,0.562624887,1.138677505,1.031691403,0.112219798,-0.795977089,-0.72625466,-1.039601383,-1.510329283,-1.721224974,-1.004986732,-2.099207734,-1.963485576,-1.162957836,-2.216678901,-1.268441575,-1.858231966,-1.644417236,-1.982870123,-1.296767482,-1.687876202,-1.376905664,-1.960036271,-1.550245719,Pajaro12
0.696753697,-0.642022974,-0.148751747,0.191549289,-0.084252457,-0.462459518,-0.648891865,0.062940094,0.444008495,0.737252493,-0.367807459,0.399199997,2.934814025,0.914641932,1.292340177,2.173647163,1.020545876,1.569200445,1.182340033,1.255682553,0.724127952,1.361106473,-0.22204697,0.927708911,0.155417108,-0.244762624,Pajaro12
0.737766886,-0.899254742,-0.732969787,-0.935242152,-0.654901894,-0.036289897,-0.525643827,1.650378062,-1.148673208,1.179733002,-2.446072801,1.224897644,-0.766456959,-0.578861582,-0.378016031,-1.201363224,-0.003828794,-2.873021703,0.730215453,-3.715435495,-0.051200573,-3.232596823,-1.634958474,-2.730088999,-2.1768729,-2.457169502,Pajaro12
0.206932508,-0.778927772,-1.200995825,-0.300106604,-1.159066939,-0.976299476,-1.056546148,1.286255367,1.083799728,0.508418162,-0.614747588,-0.745640611,0.991819671,-0.74116199,-1.027048141,-1.053946265,-2.018858323,-1.226333697,-1.842098236,-1.252025217,-0.565374672,-0.499975933,-1.172088032,-1.432646042,-1.316097217,-0.904045912,Pajaro12
-0.876400518,0.322775662,0.436901819,-1.507384462,-0.43618237,0.814036551,-0.618238544,-0.987846243,-0.606228041,0.868558153,-1.340331113,-1.915630391,0.194215983,-1.196992744,-2.430920213,-1.137251249,-0.860859111,-3.032375236,-1.108784875,-0.961521381,-0.672565454,-0.712826355,-1.281456465,-0.287118655,-0.936121254,-0.024587889,Pajaro12
0.534929005,-0.729095791,0.293543599,0.46016681,0.592089322,0.000997569,-0.709239113,0.043541508,0.376818633,0.204905991,-0.139555403,0.203116831,1.196891968,0.760463042,0.333594152,1.394926755,1.47518972,1.450263548,0.974741906,1.088961127,0.833017472,1.017326399,0.588788915,0.650750994,0.177551011,-0.187924174,Pajaro12
-0.162079656,-0.658736888,0.616711212,-0.192572416,0.405410169,0.710569527,0.254849524,-1.559112715,-2.567619777,-2.232980638,-2.988002833,-2.458890776,-3.336006327,-0.557332094,-1.009196556,-1.255896864,1.844895113,1.329076018,2.667041102,1.168949971,0.256206028,1.990565546,0.258745072,0.726561521,-0.113998098,-1.274363064,Pajaro13
0.917601611,0.036076319,0.063284373,1.033352103,0.754137283,-0.248366563,1.48891289,0.245228426,-0.138773269,-0.628860863,-0.138369227,-0.530034035,-1.580881981,-1.191381756,-2.366738394,-1.984871997,-1.958056107,-1.934893368,-1.260218332,-1.397686007,-2.328487801,-1.94836763,-1.815056455,-1.52157145,-2.347497174,-1.16693493,Pajaro13
0.890765533,0.495161586,-0.702299051,-0.135993125,-0.541899491,-0.662129265,-0.590859747,-0.062832628,0.150609071,-0.430719099,0.858297905,-0.255320252,-0.493473195,-0.23484464,-0.137701385,-0.55588377,-1.372789475,-1.470727378,-0.243771798,-0.579877996,-0.423400498,-0.906631066,-0.214934922,-1.368330021,-0.640767813,0.091450823,Pajaro13
-0.644752986,-0.369528778,-0.022336719,0.688741208,0.263086984,-0.069168914,0.935536968,0.661687194,0.673996598,-0.40275187,-0.847724865,-0.097745081,-0.84075378,0.869567074,-0.601400092,-0.810259773,-0.505350823,-0.959435094,-0.11417958,-1.059785928,-1.098919427,-0.194245342,-0.535434753,0.213138261,-0.697491365,1.009681746,Pajaro13
0.917816296,-0.220760567,1.041278992,-0.286256277,0.595930201,1.312908834,0.676471352,-1.687024563,-1.889247436,-1.303898144,-2.527881278,-1.610299329,-2.180217858,0.067507427,-0.702083688,-2.620333156,-1.057050386,-1.320392561,0.754453778,-1.232179491,-2.530741148,-0.722326471,-0.678013057,1.429597608,-1.294101377,-0.449398721,Pajaro13
-0.063897382,-0.676725901,-0.279167042,-1.232986143,-0.38929266,0.03298436,-0.431749176,0.048999908,-1.325816049,0.354358899,-0.110135346,0.310200758,-0.894890908,0.825528002,0.431770228,-0.20363679,-0.514651923,-1.476913411,2.44378373,-1.226591398,-0.522886823,-2.258995199,1.446139653,-0.877753055,-1.159061094,-0.203220387,Pajaro13
1.781434368,-0.468995208,-1.203118219,-0.511542606,-1.114983551,-1.292847802,-0.983430177,0.547327482,-0.164954471,0.346666829,0.98466817,1.021248961,0.469746268,2.418313648,2.297240124,-0.212447874,-0.593942348,-0.407674947,1.779587852,1.552286671,0.814781204,0.818246309,1.219986997,0.901442316,0.169177664,0.822181832,Pajaro13
1.201697189,-0.713584778,-0.857759493,-0.866029905,-0.708122861,-0.529938773,-0.407196488,1.036393379,-1.019509445,0.753986796,-0.642820129,1.545721495,-0.906569244,2.151135644,0.506645097,0.331951195,0.548643077,-1.807247269,3.015447528,-0.61944693,-0.03689142,-2.126954335,1.520566845,-1.521296783,0.426121457,-0.231041055,Pajaro13
-1.172372382,0.179536481,-0.36467089,-0.947279495,-0.56684043,-0.063580178,-0.487101276,-0.15075585,-0.271113578,0.657811227,0.751368938,-1.117301168,-1.69381937,-0.587248453,-0.221478387,-0.985869011,-1.841743454,-1.645898708,0.75408462,0.991856985,0.796560299,-0.632567255,1.373103857,0.454374689,-0.093917261,1.255785269,Pajaro13
1.364621624,-0.290182912,-0.975623975,-0.361534887,-0.818151679,-1.172688351,-0.209933279,0.321053286,-0.447080801,0.38924433,0.700389775,1.322855579,0.64013564,2.416420155,1.77708251,-0.558623889,-0.331718521,0.328477041,2.243217133,1.935935274,1.277227169,1.350826383,1.356011284,1.964192344,0.01181893,0.705442337,Pajaro13
2.149106836,-0.43042903,-0.87987252,-0.152670822,-0.494142486,-1.200375572,-0.468572458,-0.109050423,-0.3504487,0.948648282,0.938117208,1.642121852,-0.168899753,2.003470462,0.83166638,-0.146677589,0.387906016,0.085694859,2.766160843,1.504432799,1.883923209,0.668143052,1.691827812,2.382638683,-0.108074218,1.357380999,Pajaro13
1.945143401,-0.542783082,-0.717938404,-0.247144734,-0.482421608,-1.006185656,-0.283954538,0.205394377,-0.377645946,0.388442039,0.527142962,1.353651369,0.340920749,1.883742105,1.141248416,-0.876253328,0.192905873,-0.075978902,1.662662132,1.797170407,1.314654946,0.685752348,0.322318114,0.847526125,0.132492651,1.050409678,Pajaro13
2.204533771,-0.528665044,-1.070642039,-0.209248262,-0.787529955,-1.310397321,-0.699670519,0.204065947,-0.149371114,0.798463154,0.717326322,1.670308514,-0.066964429,1.722406186,0.526741273,-0.576666897,0.004710433,0.2300487,2.712722044,0.866967956,1.52197919,1.474612877,1.800402838,2.332969311,0.740048013,1.489031933,Pajaro13
0.675689268,-0.27705434,-1.128392919,-0.724216597,-1.161600681,-1.330967784,0.244791594,0.63494823,-0.674125584,0.745458457,1.145393688,1.645052586,0.185050971,2.46306931,1.609420287,-0.08111198,-0.92738597,-0.794286031,2.460656858,2.004207823,0.104409707,-0.103245548,0.842853892,1.100895255,-0.753019581,-0.462234304,Pajaro13
1.918366074,-0.759903797,-1.857850226,-0.876769412,-1.945344613,-1.678628223,-1.287635753,1.205156623,0.310104487,0.283347215,0.812156613,0.971883122,-0.247241323,1.368352569,0.758003713,-0.720250944,0.130758759,0.013825305,1.885971119,0.535657489,1.405324357,1.855482368,1.990456048,1.910916957,1.343952617,1.806446236,Pajaro13
2.408289107,0.041199759,-1.526062104,-0.573840283,-1.466331136,-1.608921903,-0.015704154,0.367522349,0.280849433,-0.007522818,1.099893405,0.835153339,0.48613007,1.184184338,1.672584836,-0.172948059,-0.095834919,0.113683776,2.498635758,1.397571892,1.326416192,0.516801869,1.921414535,1.482238434,0.529299814,1.551022802,Pajaro13
